"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,5,"MQ","Envoy Air","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",25.00,7.00,3.11,1.00,1.28,0.00,1.60,3.00,0.00,257.00,100.00,60.00,36.00,0.00,61.00,
2019,5,"MQ","Envoy Air","ILM","Wilmington, NC: Wilmington International",59.00,10.00,0.83,0.86,2.14,0.00,6.16,0.00,0.00,519.00,30.00,36.00,83.00,0.00,370.00,
2019,5,"MQ","Envoy Air","IND","Indianapolis, IN: Indianapolis International",241.00,50.00,11.62,1.39,16.94,0.00,20.05,4.00,0.00,2480.00,610.00,117.00,650.00,0.00,1103.00,
2019,5,"MQ","Envoy Air","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",26.00,4.00,0.00,0.16,2.84,0.00,1.00,1.00,0.00,250.00,0.00,12.00,161.00,0.00,77.00,
2019,5,"MQ","Envoy Air","JAX","Jacksonville, FL: Jacksonville International",194.00,28.00,4.74,3.99,6.21,0.00,13.06,2.00,1.00,1795.00,239.00,286.00,346.00,0.00,924.00,
2019,5,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",369.00,67.00,15.19,3.13,19.08,0.00,29.61,12.00,0.00,5127.00,1492.00,263.00,985.00,0.00,2387.00,
2019,5,"MQ","Envoy Air","JLN","Joplin, MO: Joplin Regional",61.00,11.00,4.06,0.57,2.90,0.00,3.47,4.00,2.00,393.00,177.00,16.00,74.00,0.00,126.00,
2019,5,"MQ","Envoy Air","LAN","Lansing, MI: Capital Region International",62.00,15.00,5.14,0.00,2.42,0.00,7.44,1.00,0.00,871.00,213.00,0.00,120.00,0.00,538.00,
2019,5,"MQ","Envoy Air","LAW","Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",61.00,20.00,3.85,1.14,8.75,0.00,6.26,5.00,0.00,791.00,156.00,52.00,297.00,0.00,286.00,
2019,5,"MQ","Envoy Air","LBB","Lubbock, TX: Lubbock Preston Smith International",38.00,10.00,1.55,1.09,2.31,0.00,5.05,3.00,0.00,459.00,58.00,33.00,85.00,0.00,283.00,
2019,5,"MQ","Envoy Air","LCH","Lake Charles, LA: Lake Charles Regional",91.00,17.00,2.54,3.48,6.94,0.00,4.04,7.00,0.00,1145.00,104.00,238.00,294.00,0.00,509.00,
2019,5,"MQ","Envoy Air","LEX","Lexington, KY: Blue Grass",139.00,22.00,3.13,2.49,7.09,0.00,9.29,3.00,0.00,1423.00,148.00,499.00,225.00,0.00,551.00,
2019,5,"MQ","Envoy Air","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",59.00,14.00,3.14,3.53,1.93,0.00,5.40,4.00,0.00,777.00,148.00,268.00,105.00,0.00,256.00,
2019,5,"MQ","Envoy Air","LGA","New York, NY: LaGuardia",998.00,248.00,31.79,1.13,129.35,0.00,85.74,51.00,7.00,18133.00,2302.00,116.00,7860.00,0.00,7855.00,
2019,5,"MQ","Envoy Air","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",341.00,80.00,18.40,9.57,32.66,0.00,19.37,13.00,0.00,4032.00,778.00,695.00,1269.00,0.00,1290.00,
2019,5,"MQ","Envoy Air","LRD","Laredo, TX: Laredo International",87.00,27.00,4.74,0.63,8.82,0.00,12.81,4.00,0.00,1581.00,327.00,32.00,308.00,0.00,914.00,
2019,5,"MQ","Envoy Air","LSE","La Crosse, WI: La Crosse Regional",65.00,12.00,3.18,0.57,3.63,0.00,4.61,3.00,0.00,446.00,105.00,48.00,88.00,0.00,205.00,
2019,5,"MQ","Envoy Air","MCI","Kansas City, MO: Kansas City International",57.00,9.00,0.73,1.76,3.74,0.00,2.77,1.00,0.00,372.00,26.00,119.00,150.00,0.00,77.00,
2019,5,"MQ","Envoy Air","MDT","Harrisburg, PA: Harrisburg International",114.00,16.00,3.74,3.64,4.21,0.00,4.41,1.00,0.00,694.00,132.00,123.00,225.00,0.00,214.00,
2019,5,"MQ","Envoy Air","MEM","Memphis, TN: Memphis International",227.00,60.00,13.50,4.56,18.24,1.00,22.69,6.00,0.00,3631.00,802.00,489.00,837.00,41.00,1462.00,
2019,5,"MQ","Envoy Air","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",60.00,11.00,2.04,2.37,1.71,0.00,4.88,4.00,0.00,456.00,74.00,115.00,62.00,0.00,205.00,
2019,5,"MQ","Envoy Air","MGM","Montgomery, AL: Montgomery Regional",85.00,17.00,4.03,2.97,5.29,0.00,4.71,2.00,0.00,892.00,133.00,181.00,217.00,0.00,361.00,
2019,5,"MQ","Envoy Air","MHK","Manhattan/Ft. Riley, KS: Manhattan Regional",110.00,35.00,3.62,2.52,15.62,0.00,13.25,5.00,0.00,1692.00,203.00,84.00,635.00,0.00,770.00,
2019,5,"MQ","Envoy Air","MIA","Miami, FL: Miami International",1190.00,217.00,72.81,3.65,37.31,0.00,103.23,15.00,12.00,15860.00,5855.00,166.00,1672.00,0.00,8167.00,
2019,5,"MQ","Envoy Air","MLI","Moline, IL: Quad City International",63.00,13.00,2.61,0.24,2.55,0.00,7.59,1.00,0.00,932.00,105.00,25.00,151.00,0.00,651.00,
2019,5,"MQ","Envoy Air","MLU","Monroe, LA: Monroe Regional",30.00,4.00,1.88,0.40,1.55,0.00,0.17,2.00,0.00,105.00,34.00,17.00,47.00,0.00,7.00,
2019,5,"MQ","Envoy Air","MQT","Marquette, MI: Sawyer International",31.00,7.00,2.13,0.00,1.74,0.00,3.13,0.00,1.00,396.00,118.00,0.00,43.00,0.00,235.00,
2019,5,"MQ","Envoy Air","MSN","Madison, WI: Dane County Regional-Truax Field",206.00,46.00,8.47,4.41,11.49,0.00,21.64,7.00,0.00,2067.00,335.00,320.00,410.00,0.00,1002.00,
2019,5,"MQ","Envoy Air","MSO","Missoula, MT: Missoula International",31.00,5.00,1.40,2.00,0.54,0.00,1.07,0.00,0.00,255.00,53.00,140.00,13.00,0.00,49.00,
2019,5,"MQ","Envoy Air","MSP","Minneapolis, MN: Minneapolis-St Paul International",58.00,15.00,2.93,1.10,3.32,0.00,7.65,0.00,0.00,502.00,99.00,34.00,98.00,0.00,271.00,
2019,5,"MQ","Envoy Air","MSY","New Orleans, LA: Louis Armstrong New Orleans International",31.00,8.00,2.25,0.83,1.79,0.00,3.12,2.00,0.00,369.00,79.00,82.00,47.00,0.00,161.00,
2019,5,"MQ","Envoy Air","MYR","Myrtle Beach, SC: Myrtle Beach International",33.00,4.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,163.00,31.00,25.00,16.00,0.00,91.00,
2019,5,"MQ","Envoy Air","OMA","Omaha, NE: Eppley Airfield",153.00,50.00,8.35,2.70,19.56,0.00,19.39,5.00,0.00,2570.00,301.00,301.00,653.00,0.00,1315.00,
2019,5,"MQ","Envoy Air","ORD","Chicago, IL: Chicago O'Hare International",6092.00,1311.00,228.53,68.19,483.80,0.59,529.88,128.00,16.00,112968.00,23316.00,6467.00,40667.00,14.00,42504.00,
2019,5,"MQ","Envoy Air","ORF","Norfolk, VA: Norfolk International",269.00,73.00,13.40,1.65,32.70,0.00,25.25,11.00,1.00,4229.00,646.00,95.00,1484.00,0.00,2004.00,
2019,5,"MQ","Envoy Air","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,5,"MQ","Envoy Air","PIA","Peoria, IL: General Downing - Peoria International",89.00,16.00,1.29,0.96,6.71,0.00,7.05,2.00,0.00,647.00,32.00,151.00,167.00,0.00,297.00,
2019,5,"MQ","Envoy Air","PIT","Pittsburgh, PA: Pittsburgh International",223.00,50.00,10.57,2.16,14.41,0.00,22.86,5.00,0.00,2907.00,481.00,228.00,531.00,0.00,1667.00,
2019,5,"MQ","Envoy Air","PNS","Pensacola, FL: Pensacola International",155.00,33.00,6.46,4.98,10.45,0.00,11.12,1.00,1.00,1828.00,291.00,482.00,462.00,0.00,593.00,
2019,5,"MQ","Envoy Air","PVD","Providence, RI: Theodore Francis Green State",86.00,11.00,1.14,0.00,4.05,0.00,5.81,1.00,0.00,489.00,74.00,0.00,135.00,0.00,280.00,
2019,5,"MQ","Envoy Air","PWM","Portland, ME: Portland International Jetport",31.00,5.00,0.47,0.75,0.57,0.00,3.21,0.00,0.00,270.00,22.00,78.00,21.00,0.00,149.00,
2019,5,"MQ","Envoy Air","RDU","Raleigh/Durham, NC: Raleigh-Durham International",101.00,22.00,1.30,2.86,7.68,0.00,10.16,3.00,0.00,1413.00,290.00,231.00,300.00,0.00,592.00,
2019,5,"MQ","Envoy Air","RIC","Richmond, VA: Richmond International",213.00,45.00,9.65,1.00,14.23,0.00,20.12,5.00,0.00,3158.00,722.00,77.00,673.00,0.00,1686.00,
2019,5,"MQ","Envoy Air","ROA","Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",30.00,3.00,0.31,0.00,1.60,0.00,1.09,0.00,0.00,181.00,21.00,0.00,77.00,0.00,83.00,
2019,5,"MQ","Envoy Air","ROC","Rochester, NY: Greater Rochester International",122.00,22.00,7.96,1.93,4.90,0.00,7.20,1.00,0.00,1386.00,391.00,81.00,191.00,0.00,723.00,
2019,5,"MQ","Envoy Air","RST","Rochester, MN: Rochester International",118.00,21.00,5.88,1.63,8.47,0.00,5.01,4.00,0.00,974.00,234.00,188.00,266.00,0.00,286.00,
2019,5,"MQ","Envoy Air","SAV","Savannah, GA: Savannah/Hilton Head International",70.00,15.00,0.75,2.84,5.25,0.00,6.16,1.00,0.00,685.00,44.00,220.00,144.00,0.00,277.00,
2019,5,"MQ","Envoy Air","SBP","San Luis Obispo, CA: San Luis County Regional",29.00,9.00,1.60,1.00,5.95,0.00,0.45,0.00,0.00,387.00,41.00,52.00,276.00,0.00,18.00,
2019,5,"MQ","Envoy Air","SCE","State College, PA: University Park",62.00,13.00,2.49,1.00,1.34,0.00,8.16,0.00,0.00,863.00,174.00,19.00,81.00,0.00,589.00,
2019,5,"MQ","Envoy Air","SDF","Louisville, KY: Louisville Muhammad Ali International",98.00,16.00,2.58,1.01,8.01,0.00,4.40,2.00,0.00,714.00,126.00,30.00,304.00,0.00,254.00,
2019,5,"MQ","Envoy Air","SGF","Springfield, MO: Springfield-Branson National",490.00,128.00,31.01,14.43,33.85,0.00,48.72,19.00,1.00,8220.00,2050.00,1496.00,1291.00,0.00,3383.00,
2019,5,"MQ","Envoy Air","SHV","Shreveport, LA: Shreveport Regional",151.00,42.00,9.18,3.54,12.03,0.00,17.24,13.00,0.00,1859.00,411.00,233.00,354.00,0.00,861.00,
2019,5,"MQ","Envoy Air","SJT","San Angelo, TX: San Angelo Regional/Mathis Field",148.00,38.00,7.31,3.44,12.17,0.00,15.08,9.00,0.00,1882.00,256.00,285.00,490.00,0.00,851.00,
2019,5,"MQ","Envoy Air","SPI","Springfield, IL: Abraham Lincoln Capital",61.00,12.00,3.26,2.41,3.37,0.00,2.96,3.00,1.00,555.00,112.00,179.00,113.00,0.00,151.00,
2019,5,"MQ","Envoy Air","SPS","Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",116.00,33.00,6.48,1.74,9.84,0.00,14.93,11.00,0.00,2775.00,267.00,322.00,400.00,0.00,1786.00,
2019,5,"MQ","Envoy Air","STL","St. Louis, MO: St Louis Lambert International",145.00,61.00,7.96,2.62,28.25,0.00,22.17,7.00,0.00,3333.00,711.00,141.00,1237.00,0.00,1244.00,
2019,5,"MQ","Envoy Air","SUX","Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",119.00,32.00,5.33,1.90,13.50,0.00,11.28,1.00,0.00,1637.00,305.00,220.00,463.00,0.00,649.00,
2019,5,"MQ","Envoy Air","SWO","Stillwater, OK: Stillwater Regional",87.00,23.00,6.78,3.11,8.55,0.00,4.56,6.00,0.00,1529.00,423.00,226.00,366.00,0.00,514.00,
2019,5,"MQ","Envoy Air","SYR","Syracuse, NY: Syracuse Hancock International",56.00,9.00,2.70,0.11,2.70,0.00,3.49,0.00,0.00,642.00,158.00,4.00,116.00,0.00,364.00,
2019,5,"MQ","Envoy Air","TLH","Tallahassee, FL: Tallahassee International",207.00,37.00,3.39,4.44,14.34,0.00,14.83,8.00,1.00,1548.00,133.00,171.00,424.00,0.00,820.00,
2019,5,"MQ","Envoy Air","TOL","Toledo, OH: Toledo Express",87.00,21.00,7.19,0.79,5.36,0.00,7.65,2.00,0.00,1680.00,963.00,34.00,190.00,0.00,493.00,
2019,5,"MQ","Envoy Air","TUL","Tulsa, OK: Tulsa International",97.00,19.00,5.01,3.01,7.70,0.00,3.29,1.00,1.00,1494.00,732.00,281.00,303.00,0.00,178.00,
2019,5,"MQ","Envoy Air","TVC","Traverse City, MI: Cherry Capital",93.00,9.00,2.04,0.00,1.66,0.00,5.30,4.00,0.00,602.00,75.00,0.00,82.00,0.00,445.00,
2019,5,"MQ","Envoy Air","TXK","Texarkana, AR: Texarkana Regional-Webb Field",119.00,25.00,4.79,1.72,5.54,0.00,12.94,10.00,0.00,1460.00,366.00,193.00,215.00,0.00,686.00,
2019,5,"MQ","Envoy Air","TYR","Tyler, TX: Tyler Pounds Regional",123.00,19.00,4.00,3.17,2.82,0.00,9.02,10.00,0.00,1725.00,306.00,732.00,114.00,0.00,573.00,
2019,5,"MQ","Envoy Air","TYS","Knoxville, TN: McGhee Tyson",72.00,12.00,1.73,2.18,4.75,0.00,3.34,0.00,0.00,586.00,63.00,132.00,143.00,0.00,248.00,
2019,5,"MQ","Envoy Air","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,27.00,0.00,0.00,27.00,0.00,0.00,
2019,5,"MQ","Envoy Air","XNA","Fayetteville, AR: Northwest Arkansas Regional",395.00,88.00,20.27,7.93,28.98,0.00,30.83,13.00,0.00,4746.00,1009.00,712.00,1135.00,0.00,1890.00,
2019,5,"NK","Spirit Air Lines","ACY","Atlantic City, NJ: Atlantic City International",250.00,47.00,9.70,0.89,16.18,0.00,20.23,2.00,2.00,3360.00,914.00,66.00,1067.00,0.00,1313.00,
2019,5,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",847.00,180.00,36.03,5.04,84.76,1.00,53.17,11.00,3.00,10414.00,2495.00,183.00,4024.00,28.00,3684.00,
2019,5,"NK","Spirit Air Lines","AUS","Austin, TX: Austin - Bergstrom International",287.00,56.00,15.54,3.31,20.12,0.00,17.02,3.00,2.00,3684.00,1315.00,250.00,878.00,0.00,1241.00,
2019,5,"NK","Spirit Air Lines","AVL","Asheville, NC: Asheville Regional",49.00,5.00,2.12,0.00,1.92,0.00,0.96,1.00,0.00,330.00,90.00,0.00,186.00,0.00,54.00,
2019,5,"NK","Spirit Air Lines","BDL","Hartford, CT: Bradley International",134.00,22.00,8.33,1.39,7.96,0.04,4.27,1.00,1.00,1724.00,806.00,243.00,549.00,1.00,125.00,
2019,5,"NK","Spirit Air Lines","BOS","Boston, MA: Logan International",462.00,114.00,13.81,5.64,66.65,1.00,26.90,8.00,0.00,7046.00,1052.00,276.00,4008.00,48.00,1662.00,
2019,5,"NK","Spirit Air Lines","BQN","Aguadilla, PR: Rafael Hernandez",62.00,23.00,1.78,0.64,17.55,0.00,3.03,0.00,0.00,1578.00,142.00,43.00,1217.00,0.00,176.00,
2019,5,"NK","Spirit Air Lines","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",900.00,182.00,47.16,2.45,76.66,0.73,54.99,12.00,3.00,12596.00,3378.00,178.00,5259.00,19.00,3762.00,
2019,5,"NK","Spirit Air Lines","CAK","Akron, OH: Akron-Canton Regional",31.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,1.00,70.00,38.00,0.00,32.00,0.00,0.00,
2019,5,"NK","Spirit Air Lines","CLE","Cleveland, OH: Cleveland-Hopkins International",270.00,56.00,10.94,1.04,23.86,0.00,20.17,0.00,1.00,3665.00,940.00,50.00,1438.00,0.00,1237.00,
2019,5,"NK","Spirit Air Lines","CMH","Columbus, OH: John Glenn Columbus International",124.00,32.00,8.15,1.83,13.33,1.00,7.69,1.00,0.00,1946.00,412.00,81.00,1014.00,26.00,413.00,
2019,5,"NK","Spirit Air Lines","CRW","Charleston/Dunbar, WV: Yeager",8.00,1.00,0.60,0.00,0.40,0.00,0.00,0.00,0.00,43.00,26.00,0.00,17.00,0.00,0.00,
2019,5,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",461.00,128.00,20.76,3.31,77.92,1.05,24.96,3.00,3.00,8285.00,1288.00,277.00,4108.00,26.00,2586.00,
2019,5,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",964.00,262.00,39.07,4.21,150.03,2.00,66.69,26.00,7.00,21525.00,3171.00,600.00,12458.00,87.00,5209.00,
2019,5,"NK","Spirit Air Lines","DTW","Detroit, MI: Detroit Metro Wayne County",1028.00,235.00,56.33,4.40,91.55,0.05,82.67,11.00,2.00,17458.00,4830.00,353.00,5530.00,2.00,6743.00,
2019,5,"NK","Spirit Air Lines","EWR","Newark, NJ: Newark Liberty International",319.00,92.00,11.65,0.99,66.43,0.02,12.92,5.00,1.00,8128.00,1554.00,143.00,4954.00,2.00,1475.00,
2019,5,"NK","Spirit Air Lines","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1615.00,288.00,66.70,7.87,143.59,2.53,67.32,15.00,2.00,21459.00,4683.00,424.00,8898.00,63.00,7391.00,
2019,5,"NK","Spirit Air Lines","GSO","Greensboro/High Point, NC: Piedmont Triad International",44.00,6.00,0.75,0.00,5.25,0.00,0.00,1.00,0.00,286.00,13.00,0.00,273.00,0.00,0.00,
2019,5,"NK","Spirit Air Lines","IAG","Niagara Falls, NY: Niagara Falls International",31.00,6.00,0.68,0.00,1.40,0.00,3.92,0.00,0.00,215.00,29.00,0.00,35.00,0.00,151.00,
2019,5,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",657.00,139.00,20.83,7.75,77.96,0.00,32.47,9.00,5.00,12134.00,1347.00,2147.00,4294.00,0.00,4346.00,
2019,5,"NK","Spirit Air Lines","IND","Indianapolis, IN: Indianapolis International",75.00,14.00,5.86,0.00,2.74,0.00,5.41,2.00,0.00,1078.00,646.00,0.00,76.00,0.00,356.00,
2019,5,"NK","Spirit Air Lines","JAX","Jacksonville, FL: Jacksonville International",120.00,22.00,7.65,0.16,5.39,0.00,8.80,0.00,0.00,1695.00,573.00,44.00,493.00,0.00,585.00,
2019,5,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",1493.00,364.00,65.88,5.61,188.23,1.11,103.16,22.00,1.00,26063.00,4240.00,449.00,11283.00,47.00,10044.00,
2019,5,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",788.00,195.00,38.82,6.73,103.44,0.62,45.39,10.00,1.00,12292.00,2759.00,329.00,5278.00,26.00,3900.00,
2019,5,"NK","Spirit Air Lines","LBE","Latrobe, PA: Arnold Palmer Regional",107.00,17.00,2.93,1.21,9.27,0.00,3.60,0.00,0.00,1864.00,320.00,104.00,942.00,0.00,498.00,
2019,5,"NK","Spirit Air Lines","LGA","New York, NY: LaGuardia",341.00,93.00,9.42,3.69,75.33,0.00,4.55,10.00,1.00,5544.00,591.00,129.00,4346.00,0.00,478.00,
2019,5,"NK","Spirit Air Lines","MCI","Kansas City, MO: Kansas City International",133.00,19.00,5.03,0.00,8.52,0.00,5.44,2.00,0.00,1029.00,409.00,0.00,300.00,0.00,320.00,
2019,5,"NK","Spirit Air Lines","MCO","Orlando, FL: Orlando International",1496.00,333.00,68.83,5.82,159.46,2.29,96.60,18.00,8.00,20752.00,3943.00,438.00,9155.00,65.00,7151.00,
2019,5,"NK","Spirit Air Lines","MSP","Minneapolis, MN: Minneapolis-St Paul International",310.00,58.00,10.99,0.11,29.31,0.00,17.59,5.00,0.00,5225.00,1737.00,13.00,1637.00,0.00,1838.00,
2019,5,"NK","Spirit Air Lines","MSY","New Orleans, LA: Louis Armstrong New Orleans International",587.00,122.00,33.81,2.34,52.17,0.01,33.67,5.00,3.00,8658.00,2166.00,305.00,3398.00,1.00,2788.00,
2019,5,"NK","Spirit Air Lines","MYR","Myrtle Beach, SC: Myrtle Beach International",606.00,90.00,20.13,0.35,36.15,1.42,31.95,3.00,0.00,5575.00,741.00,12.00,2338.00,45.00,2439.00,
2019,5,"NK","Spirit Air Lines","OAK","Oakland, CA: Metropolitan Oakland International",284.00,74.00,21.70,0.02,23.86,0.00,28.42,7.00,0.00,6899.00,2677.00,2.00,1693.00,0.00,2527.00,
2019,5,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",923.00,231.00,47.48,5.80,127.36,0.00,50.36,14.00,3.00,15807.00,3071.00,265.00,7999.00,0.00,4472.00,
2019,5,"NK","Spirit Air Lines","PBG","Plattsburgh, NY: Plattsburgh International",18.00,3.00,1.53,0.00,0.76,0.00,0.71,0.00,0.00,187.00,137.00,0.00,35.00,0.00,15.00,
2019,5,"NK","Spirit Air Lines","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,5,"NK","Spirit Air Lines","PDX","Portland, OR: Portland International",92.00,18.00,2.63,0.60,6.56,0.00,8.21,0.00,0.00,1523.00,218.00,25.00,255.00,0.00,1025.00,
2019,5,"NK","Spirit Air Lines","PHL","Philadelphia, PA: Philadelphia International",366.00,99.00,17.45,2.88,49.13,0.00,29.54,5.00,1.00,6735.00,908.00,276.00,2825.00,0.00,2726.00,
2019,5,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",33.00,13.00,3.00,0.94,4.46,0.00,4.60,0.00,0.00,708.00,248.00,75.00,184.00,0.00,201.00,
2019,5,"NK","Spirit Air Lines","PIT","Pittsburgh, PA: Pittsburgh International",156.00,28.00,9.26,1.61,7.13,0.00,10.00,1.00,0.00,1778.00,485.00,29.00,363.00,0.00,901.00,
2019,5,"NK","Spirit Air Lines","RDU","Raleigh/Durham, NC: Raleigh-Durham International",219.00,74.00,8.69,3.58,41.66,0.00,20.07,4.00,0.00,4841.00,620.00,216.00,2492.00,0.00,1513.00,
2019,5,"NK","Spirit Air Lines","RIC","Richmond, VA: Richmond International",62.00,11.00,4.30,0.04,2.16,0.00,4.50,0.00,0.00,946.00,404.00,13.00,368.00,0.00,161.00,
2019,5,"NK","Spirit Air Lines","RSW","Fort Myers, FL: Southwest Florida International",102.00,14.00,4.82,0.00,5.41,0.00,3.77,2.00,0.00,662.00,245.00,0.00,202.00,0.00,215.00,
2019,5,"NK","Spirit Air Lines","SAN","San Diego, CA: San Diego International",244.00,54.00,13.92,0.27,25.42,0.00,14.39,4.00,0.00,4479.00,1700.00,4.00,1820.00,0.00,955.00,
2019,5,"NK","Spirit Air Lines","SEA","Seattle, WA: Seattle/Tacoma International",273.00,88.00,15.97,0.76,38.42,0.00,32.85,9.00,0.00,5705.00,968.00,22.00,1653.00,0.00,3062.00,
2019,5,"NK","Spirit Air Lines","SJU","San Juan, PR: Luis Munoz Marin International",204.00,33.00,9.04,1.00,12.05,0.00,10.91,1.00,0.00,1586.00,543.00,31.00,467.00,0.00,545.00,
2019,5,"NK","Spirit Air Lines","STT","Charlotte Amalie, VI: Cyril E King",44.00,7.00,3.00,0.00,3.00,0.00,1.00,0.00,0.00,369.00,76.00,0.00,256.00,0.00,37.00,
2019,5,"NK","Spirit Air Lines","STX","Christiansted, VI: Henry E. Rohlsen",22.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00,
2019,5,"NK","Spirit Air Lines","TPA","Tampa, FL: Tampa International",411.00,82.00,28.31,1.93,34.90,0.00,16.86,8.00,1.00,6356.00,2381.00,185.00,2340.00,0.00,1450.00,
2019,5,"OH","PSA Airlines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",83.00,13.00,5.20,0.00,5.28,0.00,2.52,0.00,0.00,363.00,149.00,0.00,138.00,0.00,76.00,
2019,5,"OH","PSA Airlines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",128.00,22.00,11.71,2.76,1.71,0.00,5.81,7.00,0.00,1386.00,822.00,255.00,49.00,0.00,260.00,
2019,5,"OH","PSA Airlines Inc.","ALB","Albany, NY: Albany International",121.00,26.00,9.28,0.24,8.52,0.00,7.96,3.00,0.00,1493.00,784.00,19.00,273.00,0.00,417.00,
2019,5,"OH","PSA Airlines Inc.","ART","Watertown, NY: Watertown International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,5,"OH","PSA Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",100.00,16.00,4.77,0.13,7.23,0.00,3.87,3.00,0.00,1082.00,299.00,19.00,416.00,0.00,348.00,
2019,5,"OH","PSA Airlines Inc.","AVL","Asheville, NC: Asheville Regional",223.00,30.00,10.37,2.33,3.12,0.56,13.62,3.00,0.00,2197.00,586.00,347.00,104.00,22.00,1138.00,
2019,5,"OH","PSA Airlines Inc.","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",124.00,22.00,6.21,3.48,5.36,0.00,6.95,1.00,0.00,1361.00,262.00,403.00,141.00,0.00,555.00,
2019,5,"OH","PSA Airlines Inc.","BDL","Hartford, CT: Bradley International",130.00,29.00,9.73,0.44,5.89,0.00,12.94,5.00,0.00,1992.00,296.00,82.00,244.00,0.00,1370.00,
2019,5,"OH","PSA Airlines Inc.","BGR","Bangor, ME: Bangor International",120.00,23.00,8.35,0.08,5.27,0.00,9.30,1.00,1.00,1204.00,399.00,11.00,321.00,0.00,473.00,
2019,5,"OH","PSA Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",352.00,110.00,25.68,1.77,45.43,0.12,37.00,9.00,2.00,7055.00,1720.00,166.00,1822.00,12.00,3335.00,
2019,5,"OH","PSA Airlines Inc.","BNA","Nashville, TN: Nashville International",102.00,13.00,5.41,0.00,2.77,0.00,4.82,1.00,0.00,504.00,297.00,0.00,70.00,0.00,137.00,
2019,5,"OH","PSA Airlines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",61.00,14.00,3.52,0.00,5.15,0.00,5.33,2.00,0.00,611.00,226.00,0.00,159.00,0.00,226.00,
2019,5,"OH","PSA Airlines Inc.","BTV","Burlington, VT: Burlington International",64.00,7.00,3.03,0.48,1.37,0.00,2.13,1.00,0.00,469.00,124.00,127.00,34.00,0.00,184.00,
2019,5,"OH","PSA Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",60.00,14.00,3.40,0.00,0.66,1.00,8.94,1.00,0.00,683.00,142.00,0.00,29.00,22.00,490.00,
2019,5,"OH","PSA Airlines Inc.","CAE","Columbia, SC: Columbia Metropolitan",239.00,32.00,14.14,2.08,3.98,0.00,11.80,4.00,1.00,2318.00,916.00,199.00,139.00,0.00,1064.00,
2019,5,"OH","PSA Airlines Inc.","CAK","Akron, OH: Akron-Canton Regional",274.00,79.00,19.91,5.09,14.58,0.00,39.42,14.00,1.00,7149.00,1603.00,473.00,871.00,0.00,4202.00,
